COM,LIBCOM,DEC_PIMP19,DEC_TP6019,DEC_Q119,DEC_MED19,DEC_Q319,DEC_EQ19,DEC_D119,DEC_D219,DEC_D319,DEC_D419,DEC_D619,DEC_D719,DEC_D819,DEC_D919,DEC_RD19,DEC_S80S2019,DEC_GI19,DEC_PACT19,DEC_PTSA19,DEC_PCHO19,DEC_PBEN19,DEC_PPEN19,DEC_PAUT19,DEC_NOTE19
92050,Nanterre,NA,NA,12732.702702702703,20881.08108108108,31442.702702702703,0.9183783783783784,6346.216216216216,10923.783783783783,14441.351351351352,17609.45945945946,24556.756756756757,28828.91891891892,34618.37837837838,43721.35135135135,8.618918918918919,9.594594594594595,0.36994594594594593,80.77567567567567,NA,NA,NA,16.905405405405403,2.3189189189189188,0.02702702702702703
92051,Neuilly-sur-Seine,NA,NA,29418.846153846152,53217.307692307695,92162.30769230769,1.175,14340,24746.153846153848,34096.92307692308,43420,65282.692307692305,81438.07692307692,105890,158505.76923076922,11.2,19.434615384615384,0.5286153846153846,62.81153846153846,53.25,1.4538461538461538,8.107692307692307,14.796153846153846,22.392307692307693,0
92060,Le Plessis-Robinson,NA,NA,21627.777777777777,31190,43575.555555555555,0.7066666666666667,14192.222222222223,19655.555555555555,23574.444444444445,27383.333333333332,35445.555555555555,40265.555555555555,47228.88888888889,59920,4.377777777777777,5.566666666666666,0.3181111111111111,79.16666666666667,74.5,2.088888888888889,2.577777777777778,17.266666666666666,3.5666666666666664,0
92062,Puteaux,NA,NA,19859.444444444445,32275,47502.22222222222,0.8538888888888889,10614.444444444445,17148.333333333332,22525,27402.222222222223,37432.22222222222,43642.22222222222,52197.77777777778,65871.11111111111,6.355555555555556,8.05,0.361,81.96111111111111,75.68888888888888,2.816666666666667,3.4555555555555557,13.633333333333333,4.405555555555556,0.05555555555555555
92063,Rueil-Malmaison,NA,NA,23127.41935483871,35758.06451612903,52977.096774193546,0.8367741935483871,14280.645161290322,20507.09677419355,25610.322580645163,30533.870967741936,41389.354838709674,48466.12903225807,58322.903225806454,77301.93548387097,5.616129032258065,7.348387096774194,0.363258064516129,77.52580645161291,72.24193548387096,2.270967741935484,3.012903225806452,16.748387096774195,5.725806451612903,0
92064,Saint-Cloud,NA,NA,26030,43002.5,65970.83333333333,0.9325,14756.666666666666,22733.333333333332,29177.5,35984.166666666664,50704.166666666664,60024.166666666664,73265,99162.5,6.8999999999999995,10.875,0.4364166666666667,71.54166666666667,65.5,1.7666666666666666,4.275,15.975,12.483333333333334,0
92071,Sceaux,NA,NA,24845,39346.25,59543.75,0.88375,14952.5,22007.5,27586.25,33292.5,45753.75,54218.75,66367.5,89136.25,6.137499999999999,9.8875,0.424875,66.9625,60.0875,1.6,5.275,20.8,12.2375,0
92072,Sèvres,NA,NA,23210,37159,55351,0.879,13462,20284,26033,31554,42879,50428,61475,83097,6.41,8.61,0.3879,76.53999999999999,70.34,2.5,3.7,17.11,6.35,0
92073,Suresnes,NA,NA,19989.333333333332,32419.333333333332,49728.666666666664,0.9106666666666666,10991.333333333334,17514,22527.333333333332,27380.666666666668,38384,45052.666666666664,54778.666666666664,71989.33333333333,6.573333333333333,8.64,0.3838666666666667,80.48,74.36,2.7,3.42,14.466666666666667,5.053333333333333,0.13333333333333333
92075,Vanves,NA,NA,20307.272727272728,31338.18181818182,45695.454545454544,0.8181818181818182,11784.545454545454,17838.18181818182,22700.909090909092,27098.18181818182,36257.27272727273,42078.181818181816,50091.818181818184,63887.27272727273,5.545454545454545,7.1454545454545455,0.3533636363636364,75.80909090909091,70.04545454545455,2.309090909090909,3.4545454545454546,19.172727272727272,5.0181818181818185,0
92077,Ville-d'Avray,NA,NA,25602,41370,61780,0.872,14728,22382,28568,35110,48480,56988,68994,91466,6.3,8.52,0.393,70.42,63.06,2.18,5.18,20.92,8.66,0
92078,Villeneuve-la-Garenne,50.94,38.769999999999996,9906,16058,23444,0.844,5224,8387,11229,13737,18570,21604,25879,32101,6.36,8.07,0.34909999999999997,77.88,71.32,4.92,1.6400000000000001,20.76,1.36,0
93001,Aubervilliers,40.96296296296296,54.474074074074075,6475.925925925926,11960.74074074074,19644.074074074073,1.1014814814814815,1961.4814814814815,5356.2962962962965,7575.555555555556,9692.962962962964,14506.296296296296,17644.074074074073,21900,28903.333333333332,15.992592592592592,15.503703703703703,0.4197777777777778,81.34444444444445,73.42962962962963,5.459259259259259,2.4555555555555557,16.59259259259259,2.062962962962963,0.18518518518518517
93005,Aulnay-sous-Bois,51.80285714285714,38.582857142857144,10428.285714285714,17324,25498.285714285714,0.8962857142857142,4776,8837.142857142857,11887.142857142857,14627.142857142857,20202.571428571428,23515.714285714286,27833.714285714286,35093.42857142857,10.325714285714286,10.002857142857144,0.37014285714285716,75.52857142857142,NA,NA,NA,21.462857142857143,3.0085714285714285,0.02857142857142857
93006,Bagnolet,NA,NA,9522,17116.666666666668,26633.333333333332,1.0126666666666666,3982.6666666666665,7936.666666666667,11024.666666666666,13832.666666666666,20608,24415.333333333332,29450,37624.666666666664,11.42,12.166666666666666,0.39873333333333333,79.24,70.22666666666667,5.293333333333333,3.72,18,2.76,0.13333333333333333
93007,Le Blanc-Mesnil,48.40526315789474,45.95263157894737,8365.78947368421,14357.368421052632,21879.473684210527,0.9431578947368421,3586.842105263158,7052.631578947368,9508.421052631578,11901.578947368422,17034.21052631579,20110.526315789473,24121.052631578947,29960.526315789473,9.3,10.057894736842105,0.37342105263157893,76.85263157894737,70.57894736842105,4.521052631578947,1.7526315789473683,20.526315789473685,2.6210526315789475,0
93008,Bobigny,42.189473684210526,52.15263157894737,7376.8421052631575,12707.368421052632,19362.63157894737,0.9463157894736842,2892.6315789473683,6208.9473684210525,8485.263157894737,10611.052631578947,15006.842105263158,17668.42105263158,21295.263157894737,26904.736842105263,20.63157894736842,11.389473684210525,0.37857894736842107,79.56842105263158,NA,NA,NA,18.489473684210527,1.9421052631578948,0.10526315789473684
93010,Bondy,NA,NA,8124.761904761905,14593.809523809523,22706.666666666668,1.012857142857143,2976.190476190476,6649.047619047619,9488.095238095239,12033.333333333334,17497.619047619046,20856.190476190477,24962.85714285714,31411.904761904763,NA,13.723809523809523,0.39171428571428574,77.3,NA,NA,NA,20.414285714285715,2.2857142857142856,0
93013,Le Bourget,NA,NA,8541.666666666666,15038.333333333334,24051.666666666668,1.0333333333333334,3788.3333333333335,7143.333333333333,9775,11996.666666666666,18123.333333333332,21878.333333333332,26655,34465,9.25,11.716666666666667,0.4051666666666667,77.81666666666666,70.6,3.7,3.5166666666666666,19,3.1833333333333336,0
93014,Clichy-sous-Bois,37.41818181818182,58.736363636363635,6040,11415.454545454546,17947.272727272728,1.0909090909090908,1749.090909090909,4851.818181818182,7277.272727272727,9358.181818181818,13827.272727272728,16376.363636363636,19917.272727272728,25779.090909090908,NA,23.081818181818182,0.41463636363636364,80.27272727272727,NA,NA,NA,17.772727272727273,1.9545454545454546,0
93027,La Courneuve,38.75833333333333,55.93333333333333,6618.333333333333,11668.333333333334,18279.166666666668,1.0033333333333334,2522.5,5585,7614.166666666667,9629.166666666666,13973.333333333334,16656.666666666668,20141.666666666668,26367.5,13.466666666666667,12.516666666666667,0.39466666666666667,80.78333333333333,73.74166666666667,5.033333333333333,2.0083333333333333,17.03333333333333,2.1833333333333336,0.08333333333333333
93029,Drancy,NA,NA,9107.586206896553,16152.413793103447,24350.344827586207,0.9527586206896552,3809.655172413793,7633.103448275862,10627.931034482759,13436.896551724138,19197.241379310344,22485.51724137931,26580.689655172413,33094.137931034486,10.210344827586207,10.827586206896552,0.37610344827586206,75.28275862068965,NA,NA,NA,21.28965517241379,3.4275862068965517,0
93030,Dugny,47.275,47.025,7535,13930,21552.5,1.01,2897.5,6140,8685,11422.5,16652.5,19985,23687.5,29137.5,10.925,12.149999999999999,0.38175,83.2,77.5,4.45,1.25,15.825,0.9750000000000001,0
93031,Épinay-sur-Seine,49.34736842105263,43.742105263157896,8700.526315789473,14918.421052631578,22809.473684210527,0.9536842105263158,3682.6315789473683,7187.368421052632,10000.526315789473,12410.526315789473,17749.473684210527,21007.36842105263,24995.263157894737,31242.63157894737,9.405263157894737,10.757894736842106,0.3771052631578947,78.20526315789473,NA,NA,NA,19.642105263157895,2.1526315789473682,0
93032,Gagny,NA,NA,14360.588235294117,22171.176470588234,31251.176470588234,0.7835294117647059,7975.882352941177,12462.941176470587,16079.411764705883,19208.823529411766,25403.529411764706,28992.352941176472,33886.470588235294,42028.23529411765,5.7176470588235295,7.205882352941177,0.33658823529411763,74.6,67.47058823529412,3.447058823529412,3.6823529411764704,21.482352941176472,3.9176470588235293,0
93045,Les Lilas,69.06,21.49,14899,24709,36180,0.871,7363,12839,16974,20857,28784,33447,40003,51441,7.27,9.77,0.3936,74.02,64.6,3.89,5.53,19.45,6.53,0
93046,Livry-Gargan,62.71111111111111,26.61111111111111,12588.333333333334,20602.222222222223,29405.555555555555,0.8211111111111111,5973.888888888889,10608.333333333334,14298.888888888889,17529.444444444445,23770,27353.333333333332,31868.88888888889,39522.77777777778,6.85,8.605555555555556,0.35588888888888887,74.28888888888889,68.55,3.0944444444444446,2.6444444444444444,21.711111111111112,4,0
