IRIS,LIBIRIS,COM,LIBCOM,DEC_PIMP19,DEC_TP6019,DEC_Q119,DEC_MED19,DEC_Q319,DEC_EQ19,DEC_D119,DEC_D219,DEC_D319,DEC_D419,DEC_D619,DEC_D719,DEC_D819,DEC_D919,DEC_RD19,DEC_S80S2019,DEC_GI19,DEC_PACT19,DEC_PTSA19,DEC_PCHO19,DEC_PBEN19,DEC_PPEN19,DEC_PAUT19,DEC_NOTE19
911610104,Domaine du Château,91161,Chilly-Mazarin,69.7,18.9,15010,21980,29250,0.65,8710,13540,16790,19470,24630,27290,31860,38340,4.4,5,0.281,80,75.8,2.6,1.6,19,1,0
911610106,Terres Blanches,91161,Chilly-Mazarin,71.7,16.6,17280,24890,34370,0.69,8840,14670,18410,21620,27830,31610,37360,43950,5,6.4,0.324,69.3,63.9,2.7,2.7,26.1,4.6,0
911610107,Rue de Gravigny,91161,Chilly-Mazarin,67.1,27.8,11480,21470,30490,0.89,6370,10190,13830,17680,24980,28490,33290,41070,6.4,7.9,0.349,74.5,70,3,1.5,22.9,2.6,0
911610108,Pavillons Sud,91161,Chilly-Mazarin,72.6,19.8,14940,23580,33080,0.77,8890,13100,16520,20580,27060,30960,36550,44710,5,6.3,0.332,78.5,72.9,3.5,2.1,18.8,2.7,0
911740101,Z.I. Tarterêts,91174,Corbeil-Essonnes,44.1,48.1,8090,13450,19680,0.86,3740,7090,9160,11180,15170,17770,21430,28380,7.6,8.5,0.365,75.6,NA,NA,NA,23.3,1.1,0
911740102,Tarterêts Centre,91174,Corbeil-Essonnes,NA,NA,5820,9300,14370,0.92,2090,4950,6320,7990,10970,13210,15400,19230,9.2,8.9,0.36,79.9,NA,NA,NA,20,0.1,0
911740201,Tarterêts Pablo Picasso,91174,Corbeil-Essonnes,25.8,71.1,5170,8980,13930,0.98,810,4250,6140,7650,10670,12640,15210,19490,24.2,15.1,0.398,80.5,NA,NA,NA,19.4,0.1,0
911740202,Tarterêts Montagne des Glaises,91174,Corbeil-Essonnes,52.5,40.7,8630,15310,23140,0.95,4080,7490,9870,12370,18350,21370,25110,30110,7.4,9.2,0.364,81.5,75.7,4.4,1.4,16.7,1.8,0
911740203,Coquibus Art de Vivre,91174,Corbeil-Essonnes,63.7,22.6,13910,20840,29310,0.74,7740,11840,14950,17880,23810,27310,31290,37290,4.8,6,0.311,75.3,70.5,3.3,1.5,22.8,1.9,0
911740301,Moulin Galant Papeterie,91174,Corbeil-Essonnes,58.1,34.6,10240,17200,25290,0.87,5040,8770,11680,14550,20530,23520,27220,33360,6.6,8.3,0.347,81.8,76.2,4.3,1.3,16.6,1.6,0
911740302,Ermitage,91174,Corbeil-Essonnes,52.6,46.2,7830,14430,23710,1.1,3450,6520,8780,11280,18110,22030,25790,32660,9.5,11.8,0.4,75.1,69,3.7,2.4,23.1,1.8,0
911740401,Robinson-La Nacelle,91174,Corbeil-Essonnes,NA,NA,8060,13410,19540,0.86,3230,6660,8860,11100,15630,18000,21870,26630,8.2,9.1,0.356,78.8,73.1,5.3,0.4,20.9,0.3,0
911740402,Essonnes Ouest,91174,Corbeil-Essonnes,52.1,44.7,8550,15030,23140,0.97,2670,6890,9570,11910,18190,21410,25490,31550,11.8,11.9,0.389,79.8,71.8,4.9,3.1,18.4,1.8,0
911740501,Rive Droite,91174,Corbeil-Essonnes,59.4,35.8,9960,17320,24540,0.84,4900,8770,11520,14520,19920,22750,26990,33330,6.8,8.2,0.352,78.8,72.4,4.3,2.1,18.9,2.3,0
911740502,Centre ville,91174,Corbeil-Essonnes,65.6,30,11190,20480,30300,0.93,4530,9070,12990,16630,23960,27710,32590,40820,9,11,0.386,76.1,68.6,3.1,4.4,20.5,3.4,0
911740503,Apport Paris Gare,91174,Corbeil-Essonnes,51.6,42.7,7300,15050,23150,1.05,2660,6130,9260,12170,17820,21250,25810,32180,12.1,14.2,0.407,82.8,75.6,4.6,2.6,15.1,2.1,0
911740601,Chantemerle,91174,Corbeil-Essonnes,53.8,37.2,9870,15930,23830,0.88,5030,8540,11060,13580,19030,22290,25720,31500,6.3,8.7,0.36,76.1,69.9,4.3,1.9,22,1.9,0
911740602,Essonnes Est Nagis,91174,Corbeil-Essonnes,68.5,21.7,14330,22350,31950,0.79,6950,12400,15920,19300,25860,29620,34270,43380,6.2,7.9,0.351,74.8,68.1,3,3.7,22.3,2.9,0
911740701,Montconseil Dauphine,91174,Corbeil-Essonnes,48.4,41.5,9060,15000,22340,0.89,4010,7570,10260,12570,17580,20660,24110,28710,7.2,9.2,0.358,76.1,70.5,4.2,1.4,21.6,2.3,0
911740702,Montconseil Centre,91174,Corbeil-Essonnes,35.7,62.3,6740,10600,16490,0.92,2830,5530,7470,9060,12630,15260,18550,22210,7.8,9.6,0.366,87.8,NA,NA,NA,12.1,0.1,0
911740801,Pressoir Prompt Bas Coudray,91174,Corbeil-Essonnes,64.8,29.4,11730,18910,27410,0.83,5570,9650,13220,15940,22410,25690,29540,37270,6.7,8.6,0.361,81.6,76.4,3.4,1.8,15.6,2.8,0
912000101,Le Parterre,91200,Dourdan,59.9,24.5,13120,21130,29890,0.79,6200,11040,14780,18180,24260,27400,32210,41380,6.7,8.2,0.355,71.5,64.3,3.6,3.6,24.3,4.2,0
912000102,La Croix Saint-Jacques,91200,Dourdan,NA,NA,14730,21970,30000,0.69,8340,13060,16180,19460,24940,27860,31710,39560,4.7,5.5,0.297,65.5,61.8,2.2,1.5,32.5,2,0
912000103,Le Centre Ville,91200,Dourdan,62.4,25.7,12590,20290,30840,0.9,7020,10950,14560,17370,23810,28700,33710,44410,6.3,8.5,0.38,70.1,64.4,2.8,2.9,24.5,5.4,0
912000104,Le Potelet,91200,Dourdan,76.1,9.4,20100,27180,37210,0.63,13510,18300,21460,24440,30240,34900,39590,50810,3.8,5,0.309,72.5,64.4,2,6.1,24.1,3.4,0
912010101,S2,91201,Draveil,79.3,9.3,20580,29460,41940,0.73,13380,18860,22570,26260,33810,39270,45470,53660,4,5,0.302,74.6,68.7,2.6,3.3,19.8,5.6,0
912010102,S3,91201,Draveil,48.1,41.3,9240,14910,21420,0.82,4560,7880,10520,12530,17310,19950,23300,27660,6.1,7.1,0.333,77.3,70.3,5.8,1.2,22.3,0.4,0
912010103,S4,91201,Draveil,60.5,27.1,12340,19730,28350,0.81,6360,10380,13850,16600,22650,26090,30930,38040,6,7.8,0.349,68.6,64.1,3.2,1.3,28.8,2.6,0
912010104,S5,91201,Draveil,82.1,NA,23560,33590,46310,0.68,15470,21320,25760,29240,38580,43370,50410,65150,4.2,5.4,0.314,68.7,61.9,1.9,4.9,25.3,6,0
912010105,S6,91201,Draveil,74.3,10,20170,27960,37450,0.62,13050,17950,21360,24970,31300,34940,41240,49780,3.8,5.1,0.301,67.8,62.5,2,3.3,27.1,5.1,0
912010106,S7,91201,Draveil,NA,NA,24920,33150,43950,0.57,17710,22500,26850,30210,36630,40800,46940,59210,3.3,4.4,0.29,72.9,65.1,2,5.8,22.7,4.4,0
912010107,S8,91201,Draveil,NA,NA,8170,15430,24720,1.07,4320,7380,9940,12920,18300,22500,27500,35660,8.3,11.5,0.417,78.1,69.5,4.3,4.3,20.1,1.8,0
912010108,S9,91201,Draveil,79,8.3,21670,29660,39640,0.61,13950,19420,22980,26460,32750,37090,43490,53040,3.8,4.4,0.274,73.2,68.9,2.2,2.1,22.9,3.9,0
912010109,S10,91201,Draveil,71.2,14.8,16750,24840,34890,0.73,10750,15290,18390,21810,28290,32210,37300,45720,4.3,5.7,0.314,73.8,67.2,3,3.6,22.6,3.6,0
912010110,S12,91201,Draveil,77.6,11.6,20330,28970,38610,0.63,12110,17620,21690,25320,31560,36470,41240,50690,4.2,5.4,0.304,71.5,66.1,2.3,3.1,25.1,3.4,0
912010111,S13,91201,Draveil,68.8,19.4,15820,24910,36990,0.85,8930,13650,17700,21650,29300,33920,40100,51350,5.8,7.4,0.352,72.5,67.7,2.4,2.4,23.3,4.2,0
912150101,Plaine 1 Sud,91215,Épinay-sous-Sénart,50.8,38.8,9210,15870,22220,0.82,5140,7840,10670,13120,17830,20790,24030,29200,5.7,7.4,0.333,79.5,73.4,4.3,1.8,20.1,0.4,0
912150102,Plaine 1 Nord,91215,Épinay-sous-Sénart,NA,NA,8630,12780,19400,0.84,4400,7560,9570,11220,15480,17800,21830,25970,5.9,7.3,0.336,76.2,68.7,6.4,1.1,23.1,0.7,0
912150103,Les Cinéastes,91215,Épinay-sous-Sénart,49,45.7,8250,13920,21650,0.96,4050,7030,9500,11660,16580,19840,23440,29320,7.2,8.6,0.361,79.4,73.1,5.2,1.1,19.7,0.9,0
912150104,Forêt,91215,Épinay-sous-Sénart,75.8,11.1,19310,26090,33780,0.55,11910,17750,20630,23340,28730,31880,36300,42400,3.6,4.2,0.26,74.4,69.7,2.5,2.2,24.3,1.3,0
912160101,Le Breuil,91216,Épinay-sur-Orge,78.4,NA,21290,29530,40820,0.66,14470,19610,23130,26280,33150,38350,44310,53610,3.7,5.3,0.318,68.7,65.6,1.6,1.5,24.6,6.7,0
912160102,La Terrasse,91216,Épinay-sur-Orge,80.9,NA,23340,31470,41790,0.59,15030,21310,24960,28440,34940,38330,45140,54360,3.6,4.6,0.282,73.3,68.9,1.7,2.7,23.9,2.8,0
912160103,Le Mauregard,91216,Épinay-sur-Orge,79.1,NA,20920,27370,35990,0.55,15240,19320,22490,24870,30750,34200,38650,46600,3.1,3.8,0.255,73.2,69.4,2.1,1.7,24.2,2.6,0
912160104,Centre Ville Les Graviers,91216,Épinay-sur-Orge,79,10.6,20580,30980,42180,0.7,12160,18630,22970,26650,35110,39410,46470,57710,4.7,6.1,0.324,69.9,65.1,2.2,2.6,24.9,5.2,0
912160105,Les Gares,91216,Épinay-sur-Orge,NA,NA,16810,25900,38860,0.85,8450,14540,18490,23260,30790,36100,42660,54350,6.4,8.3,0.365,74.8,69.2,2.3,3.3,19.5,5.7,0
912230101,Saint-Michel,91223,Étampes,NA,NA,8130,13980,20810,0.91,4070,7050,8870,11750,16440,19400,22680,27200,6.7,8.8,0.363,88,80.9,5.7,1.4,10.7,1.3,0
912230102,Saint-Pierre,91223,Étampes,NA,NA,16550,22960,31590,0.66,10100,14940,17830,20460,25930,29770,33730,41760,4.1,5.1,0.3,67.1,62.2,2.4,2.5,28.8,4.1,0
912230103,Guinette 1,91223,Étampes,55.4,31.1,11270,17480,25720,0.83,5850,9850,12510,15340,20610,23810,28000,33870,5.8,7,0.332,72.4,68,3.1,1.3,26.2,1.4,0
912230104,Centre Ville,91223,Étampes,60,28.7,11620,18910,27900,0.86,5460,9690,13430,16470,22150,25640,30190,38530,7.1,9.9,0.383,70.1,63.1,2.6,4.4,24.3,5.6,0
912230105,Saint-Gilles,91223,Étampes,58.4,26.8,12170,19230,27110,0.78,6720,10920,13580,16480,21960,25280,29970,40670,6,8.1,0.372,73.3,64.4,2.8,6.1,22.1,4.6,0
912230106,Saint-Martin Sud,91223,Étampes,64,17.3,15040,22710,29710,0.65,9290,13870,17100,20010,24940,27820,32240,38930,4.2,5.4,0.299,68.7,63.3,2.3,3.1,27.8,3.5,0
912230107,Guinette 2,91223,Étampes,NA,NA,10280,16010,22330,0.75,6240,9030,11480,13890,18240,20880,23800,29480,4.7,5.9,0.31,83.5,78.6,4.2,0.7,15.9,0.6,0
912230108,Saint-Martin,91223,Étampes,58.8,26.8,12370,19010,26900,0.76,7280,10950,14140,16310,22070,24750,29100,35000,4.8,6.4,0.324,74.3,69.1,3.8,1.4,23.3,2.4,0
912230109,Saint-Michel Est,91223,Étampes,52,35.9,9770,17220,25510,0.91,3120,7590,11180,14240,20510,23560,27550,34360,11,11.8,0.376,76.1,71.6,3.4,1.1,20.5,3.4,0
912280101,Bois Guillaume-Bois Sauvage,91228,Évry-Courcouronnes,54.8,39.1,9750,15570,23780,0.9,5960,8360,10820,13190,18430,22060,25680,32410,5.4,7.5,0.356,89.2,80.7,5.9,2.6,9.7,1.1,0
912280102,Loges,91228,Évry-Courcouronnes,48.6,51.2,7270,12740,19930,0.99,3280,6190,8510,10780,15210,18520,22390,28360,8.6,10.5,0.385,88.5,81,5.5,2,11.1,0.4,0
912280103,Pyramides Centre,91228,Évry-Courcouronnes,41.9,52.5,7400,12360,18290,0.88,2650,6320,8500,10360,14430,16740,19890,25730,9.7,10.5,0.373,83.3,77.3,5.3,0.7,16.2,0.5,0
912280104,Pyramides Sud,91228,Évry-Courcouronnes,44.1,53.4,7480,12060,19430,0.99,3110,6360,8390,10140,14770,17810,21450,25910,8.3,10,0.373,81.8,75,5.4,1.4,17.3,0.9,1
912280105,Centre Urbain Nord,91228,Évry-Courcouronnes,43.8,48.7,7610,13290,19560,0.9,2430,5970,8510,10950,15190,18080,21420,26670,11,12.5,0.392,86.3,78.2,6.1,2,11.6,2.1,0
912280106,Centre Urbain Coquibus,91228,Évry-Courcouronnes,58.6,32,10930,17360,25320,0.83,5530,9230,12300,15060,20520,23790,27390,33950,6.1,8,0.347,89.5,81.9,4.4,3.2,9.5,1,0
912280107,Aunettes Ouest,91228,Évry-Courcouronnes,43.8,43.7,8420,14750,21670,0.9,4160,7370,9850,12210,16460,20030,23270,28390,6.8,8.4,0.348,87.1,80.4,5.5,1.2,12.1,0.8,0
912280108,Aunettes Est,91228,Évry-Courcouronnes,51.6,39.9,9160,15730,23580,0.92,4850,7830,10030,13000,18670,21760,26200,31050,6.4,7.8,0.349,85.9,81,4,0.9,13.1,1,0
912280109,Épinettes Ouest,91228,Évry-Courcouronnes,58.3,36.1,10030,16760,24690,0.87,4980,8210,11350,13950,20160,22980,26660,32700,6.6,8.4,0.354,83.4,77.5,4,1.9,14.6,2,0
912280110,Épinettes Est,91228,Évry-Courcouronnes,54.1,41.6,9330,15360,23830,0.94,4180,8030,10570,12790,18240,21880,25980,32370,7.7,9.1,0.363,85.7,79.9,5,0.8,13.2,1.1,0
912280111,Épinettes Sud,91228,Évry-Courcouronnes,52,39.8,9270,15320,22850,0.89,4280,8110,10890,13030,18010,21270,25160,31740,7.4,9.3,0.36,83.1,77.2,4.5,1.4,16.2,0.7,0
912280112,Bras de Fer-Tourelles,91228,Évry-Courcouronnes,68.3,19.8,15080,22010,31380,0.74,8470,13060,16250,18900,25710,29060,33540,43020,5.1,6.2,0.319,75.1,70.7,2.6,1.8,22.6,2.3,1
912280113,Parc aux Lièvres,91228,Évry-Courcouronnes,NA,NA,8760,14940,21280,0.84,4250,7120,9940,12370,16750,19760,23410,28760,6.8,8.8,0.35,74.1,69.6,4.2,0.3,24.8,1.1,0
912280114,Mousseau-Bonhomme en Pierre,91228,Évry-Courcouronnes,62.7,26,12780,20230,27170,0.71,6960,11090,14030,17820,22740,25390,29150,34480,5,6.2,0.309,71.7,66.8,3.1,1.8,26.7,1.6,0
912280115,Aguado,91228,Évry-Courcouronnes,66.1,20.7,14300,20840,29110,0.71,7200,12140,15680,18120,23630,26300,30880,37050,5.1,6.1,0.307,74.3,70.5,2.6,1.2,24.5,1.2,0
912280116,Village,91228,Évry-Courcouronnes,58.2,33.7,9810,18050,29120,1.07,4450,8050,11620,14750,21920,26730,32240,42670,9.6,12.5,0.42,67.7,61.5,3.2,3,28.1,4.2,0
912280117,Champtier du Coq,91228,Évry-Courcouronnes,42.4,52.3,7130,12290,19520,1.01,3280,6260,8240,10210,14880,17530,21140,25920,7.9,8.9,0.365,83.2,76.1,6.2,0.9,16,0.8,0
912280118,Grand Bourg,91228,Évry-Courcouronnes,72.8,16.4,15910,24520,34680,0.77,8760,14300,17800,21430,28080,32310,37370,43860,5,6.2,0.331,72.2,66.6,2.2,3.4,24.8,3,0
912280119,Champs Élysées,91228,Évry-Courcouronnes,NA,NA,9910,16940,24880,0.88,6170,8340,11510,14140,19360,23670,27550,33970,5.5,7.4,0.351,81.8,77.2,3.6,1,16.6,1.6,0
912280201,Canal 1,91228,Évry-Courcouronnes,49,43,8600,14650,21480,0.88,4810,7250,10180,12370,17000,19780,23280,28430,5.9,7.4,0.34,83.6,77.5,5.4,0.7,15.5,0.9,0
912280202,Canal 2,91228,Évry-Courcouronnes,42.6,52,7650,12430,18870,0.9,3190,6570,8460,10220,14550,17140,20630,25480,8,8.9,0.356,87.6,79.5,7.2,0.9,12.1,0.3,0
912280203,Canal 3,91228,Évry-Courcouronnes,56.7,40,8300,15460,23200,0.96,3100,6640,9900,13000,18290,21590,25590,30680,9.9,11,0.367,89.3,83.3,4.6,1.4,10.1,0.6,0
912280204,Courcouronnes Centre Nord,91228,Évry-Courcouronnes,80.2,NA,20640,27680,36520,0.57,14540,18960,21940,24920,30700,34260,38910,46080,3.2,3.7,0.245,68.2,64.5,2,1.7,29.8,2,0
912280205,Courcouronnes Centre Sud,91228,Évry-Courcouronnes,74.3,12.1,18930,27990,39840,0.75,11850,16750,20460,24320,31920,37190,42770,52390,4.4,5.5,0.312,63.1,59,2.1,2,33.6,3.3,0
912350101,Pavillonnaire,91235,Fleury-Mérogis,71.3,21.4,14760,23040,30950,0.7,7920,12450,17110,20520,25440,28890,33220,39850,5,6.1,0.303,77.8,74.2,2.8,0.8,21.2,1,0
912350102,H.L.M.,91235,Fleury-Mérogis,NA,NA,10890,16320,22160,0.69,6130,9780,12110,14600,18440,20440,23250,26540,4.3,5.2,0.278,89.6,NA,NA,NA,10.1,0.3,0
912350103,Prison et Reste,91235,Fleury-Mérogis,56.4,39.5,9430,15760,23330,0.88,4600,8080,10720,13060,18920,21900,25240,30480,6.6,8.1,0.341,91.1,85.1,4.9,1.1,8.3,0.6,0
912720101,Moulon-Vatonne-Centre,91272,Gif-sur-Yvette,85.4,NA,24890,38820,55260,0.78,15510,22200,28270,33940,43930,51090,59840,74050,4.8,6.5,0.347,65,60.6,1.3,3.1,26.9,8.1,1
912720102,Coupières Mérantaise,91272,Gif-sur-Yvette,87.3,NA,25290,35730,49750,0.68,17670,22620,26990,31300,41070,46260,55720,72530,4.1,5.9,0.354,72.5,67.6,1.3,3.6,20.7,6.8,0
912720103,Courcelles,91272,Gif-sur-Yvette,85.2,NA,24410,35300,47640,0.66,16110,22330,26760,30950,39830,44800,51390,64480,4,5.1,0.301,70.4,65.9,2.3,2.2,25.7,3.9,0
912720104,Damiette Belleville,91272,Gif-sur-Yvette,NA,NA,29850,40660,56500,0.66,22170,27090,32500,37020,46490,53020,60030,74150,3.3,4.3,0.293,66.7,61.8,1.1,3.8,26.8,6.5,0
912720105,Coudraies-Hacquinière-Abbaye,91272,Gif-sur-Yvette,68.3,21.8,14410,22470,36740,0.99,8310,12160,16000,19170,27070,33090,40030,53400,6.4,8.4,0.387,74.5,68.6,2.6,3.3,21.7,3.8,0
912720106,Chevry Centre,91272,Gif-sur-Yvette,82.6,NA,20810,31940,42050,0.67,14360,18700,23410,28090,35340,39250,46190,57580,4,4.9,0.295,78.8,74.5,1.8,2.5,18.3,2.9,0
912720107,Chevry Plaine,91272,Gif-sur-Yvette,90.3,NA,29470,40690,55330,0.64,21010,26900,32420,36430,45610,51060,60330,72800,3.5,4.3,0.283,74.6,70.5,1.8,2.3,20.9,4.5,0
912720108,Chevry Neuveries,91272,Gif-sur-Yvette,NA,NA,34950,45090,60240,0.56,25900,32370,37070,40590,50060,56680,66010,83410,3.2,4.4,0.304,64.6,61.4,1.2,2,26.4,9,0
912720109,Chevry Feuillarde,91272,Gif-sur-Yvette,NA,NA,37120,47280,62350,0.53,28640,34840,38910,43070,51940,58100,69200,84440,2.9,3.6,0.263,64.5,59.4,1,4.1,28.3,7.2,0
912860102,Village,91286,Grigny,60.4,29.4,11310,18450,27370,0.87,6080,9910,13050,15620,21950,25520,30260,38100,6.3,7.7,0.353,74.7,69.2,3.5,2,22.2,3.1,0
912860103,Grigny II.T1,91286,Grigny,42.5,55.6,6610,11640,17850,0.97,2850,5440,7390,9270,13900,16370,19640,25500,8.9,10,0.377,81.1,73.6,6,1.5,17.9,1,0
912860104,Les Sablons Sud,91286,Grigny,NA,NA,5680,9300,14930,0.99,910,4400,6510,7790,10730,13220,16580,21330,23.6,16.7,0.405,86.3,79.1,6.6,0.6,12.4,1.3,0
912860105,Grigny II.T2-Square Surcouf,91286,Grigny,33,70.4,4620,8890,13660,1.02,920,3470,5820,7280,10630,12860,15470,21090,23,19.4,0.423,88.8,82.7,5.8,0.3,10.1,1.1,0
912860106,Lavoisier-Lacs-Sablons Nord,91286,Grigny,33.7,67,4670,9170,14840,1.11,1120,3910,5830,7630,10980,13590,17060,23260,20.7,19.8,0.437,82,75.5,5.4,1.1,16.8,1.2,1
912860107,La Grande Borne I,91286,Grigny,40.9,56,7020,11450,18740,1.02,3360,6060,7870,9490,14340,17000,21060,26660,7.9,9.9,0.381,81.2,71.9,7.9,1.4,18.1,0.7,0
912860108,La Grande Borne II,91286,Grigny,NA,NA,5340,10280,15930,1.03,2370,4340,6380,8450,12510,15090,17370,22930,9.7,12,0.389,76.7,NA,NA,NA,22.4,0.9,0
912860109,La Grande Borne III,91286,Grigny,31.6,69.9,5670,9470,14350,0.92,2030,4800,6430,8040,11180,13000,15790,20190,10,10.5,0.369,83.8,75.8,7.5,0.5,16.1,0.1,0
913120101,Nord,91312,Igny,NA,NA,15330,25050,36970,0.86,8940,12820,17500,21500,29110,33750,41640,52190,5.8,8.6,0.375,81.4,75.2,2.8,3.4,14.9,3.7,0
913120102,Est,91312,Igny,78,NA,21530,32840,47010,0.78,13490,19530,24320,28340,37940,43650,51160,62060,4.6,5.6,0.309,66.6,62.7,2,1.9,28,5.4,0
913120103,Sud,91312,Igny,79.1,12.7,19970,30920,45610,0.83,11220,17850,22180,26430,35610,42350,49320,60540,5.4,6.7,0.344,73.8,69.8,2.2,1.8,21.1,5.1,0
913120104,Ouest,91312,Igny,85.9,NA,28120,39170,52460,0.62,19250,25900,30820,34590,43580,49160,55880,67870,3.5,4.8,0.301,75.8,71.2,1.3,3.3,19.3,4.9,0
913260101,Seine,91326,Juvisy-sur-Orge,75.1,19.2,16080,26490,36600,0.77,7980,13660,18350,22560,30900,34550,39920,47890,6,7.7,0.335,79.8,73.9,2.6,3.3,17.8,2.4,0
913260102,Entrevoies,91326,Juvisy-sur-Orge,63.8,33.8,10240,18400,27020,0.91,5280,8690,11770,14960,21390,24670,29900,38030,7.2,9,0.366,87.5,82,4.2,1.3,11,1.5,0
913260103,Centre Ville,91326,Juvisy-sur-Orge,67,25.7,12760,21860,32810,0.92,6810,10630,14840,18080,25980,30200,36520,47260,6.9,9.4,0.38,77.5,70.5,3.3,3.7,18.1,4.4,0
913260201,Terrasse,91326,Juvisy-sur-Orge,78.6,14.9,18360,28840,41120,0.79,8980,15300,21140,25490,33280,38340,46120,57740,6.4,7.4,0.34,74.3,68.5,2.6,3.2,21.7,4,0
913260202,Plateau,91326,Juvisy-sur-Orge,63.7,25.6,12830,20730,30970,0.88,7480,10880,14110,17490,24470,28640,33680,41740,5.6,7.1,0.343,76.3,70.9,3.7,1.7,20.7,3,0
913450101,Saphir,91345,Longjumeau,66.2,26.1,12740,20670,28640,0.77,6670,10900,14220,17350,23450,26900,30670,37710,5.7,7.1,0.334,79.6,74.4,3.2,2,18.5,1.9,0
913450102,Rubis,91345,Longjumeau,72.5,17.2,17010,25130,33920,0.67,8220,15000,18870,22090,28270,31620,36230,43970,5.4,6.2,0.306,71.9,67.9,2.3,1.7,25.7,2.4,0
913450103,Perle,91345,Longjumeau,65.5,22.4,13920,22750,33300,0.85,7420,11750,16230,19220,26290,30890,36220,43760,5.9,7.3,0.344,70.5,67,2,1.5,26.6,2.9,0
913450104,Jade,91345,Longjumeau,64.2,27.3,12760,20010,28330,0.78,5540,11160,13840,17000,22910,26330,30760,37490,6.8,7.6,0.338,74.1,69.1,3.2,1.8,23.3,2.6,0
913450105,Émeraude,91345,Longjumeau,50.3,42.4,8360,14740,23050,1,4660,7370,9540,12470,18220,21160,25360,31520,6.8,8.5,0.368,73.6,69,3.8,0.8,25.2,1.2,0
913450106,Améthyste,91345,Longjumeau,NA,NA,8710,14700,20330,0.79,4150,7470,9300,11180,16900,19140,22060,27880,6.7,8.1,0.35,77.8,71.6,4.5,1.7,21.3,0.9,0
913450107,Topaze,91345,Longjumeau,79.3,NA,23050,32610,44950,0.67,13920,20420,25490,29520,36730,41550,47680,58150,4.2,5.2,0.3,74.8,70,1.3,3.5,21.9,3.3,0
913450108,Grenat,91345,Longjumeau,87.1,NA,24830,32160,41590,0.52,18520,23050,26180,28880,35150,39200,44240,53570,2.9,3.5,0.241,75.6,72,1.6,2,21.3,3.1,0
913770101,Le Pileu,91377,Massy,NA,NA,15870,25310,37270,0.85,8530,13870,17990,21330,30010,34820,40230,49400,5.8,6.1,0.325,83,78.8,2.8,1.4,14.8,2.2,0
913770102,Les Graviers,91377,Massy,79.9,12.6,19070,29270,40880,0.75,11140,16530,21090,25230,33300,38020,43010,52170,4.7,5.8,0.309,79.6,74.9,2.1,2.6,16.9,3.5,0
913770103,Nouveau Villaine,91377,Massy,59.6,31.9,10680,18770,28790,0.96,4540,9120,12470,15560,22290,26230,31110,39150,8.6,9.6,0.367,75.5,71,3.4,1.1,23.4,1.1,0
913770104,Vieux Villaine,91377,Massy,72.5,20.9,14900,24910,35340,0.82,8020,12500,17230,21090,28500,33030,37930,46740,5.8,7.2,0.333,80.2,75.8,2.7,1.7,17.9,1.9,0
913770105,Biévre Poterne,91377,Massy,65.9,31.2,10600,19890,31630,1.06,5970,9450,12830,15710,23950,28890,34120,42730,7.2,8.6,0.376,72.3,66.6,3.8,1.9,25.5,2.2,0
913770106,Centre Ville,91377,Massy,82.1,10.5,21250,30590,42810,0.7,12660,18480,23460,26970,34410,39910,45780,56930,4.5,6,0.33,77.7,72,2,3.7,18.7,3.6,0
913770107,Résidence du Parc,91377,Massy,70.5,19.8,15070,22980,33870,0.82,7460,13220,16770,19710,26950,31220,36540,42900,5.7,6.9,0.326,74.9,71.9,1.9,1.1,23.2,1.9,0
913770108,Place de France,91377,Massy,58.6,34.7,10460,17640,26690,0.92,5740,9060,11650,14380,20760,24600,29290,35980,6.3,7.7,0.353,76.6,70.7,3.6,2.3,21.9,1.5,0
913770109,Avenue Nationale,91377,Massy,76.6,11.8,17890,26300,35450,0.67,12070,16200,19380,22800,29510,33540,38340,45690,3.8,4.8,0.29,72.2,66.8,2.3,3.1,25.3,2.5,0
913770110,Avenue de Bourgogne,91377,Massy,NA,NA,7610,13400,20090,0.93,3620,6770,8760,10890,15650,18610,21780,27580,7.6,8.7,0.361,73.1,67.9,4.3,0.9,26,0.9,0
913770111,Descartes,91377,Massy,60.8,30,11930,18760,26660,0.79,6500,10190,13040,15330,21600,24870,29230,35450,5.5,6.6,0.327,77.4,71.9,3.7,1.8,21,1.6,0
913770113,Vilmorin,91377,Massy,83.8,10.5,22700,33750,44070,0.63,12550,20010,24860,29660,37340,41670,46420,56990,4.5,5.4,0.29,85.8,82,1.8,2,11.4,2.8,0
913770114,Atlantis-Massy-sud,91377,Massy,73.3,20.2,15490,27310,38440,0.84,7290,12770,18180,22630,31590,35940,40910,48570,6.7,7.7,0.331,93.1,87.7,2.8,2.6,5.1,1.8,0
913860101,Centre Ville,91386,Mennecy,69.8,17.9,15500,23120,32500,0.74,9110,13950,17070,20350,26520,30270,35420,45800,5,6.6,0.344,77.5,72,2.8,2.7,18.6,3.9,0
913860102,Buisson Haudart,91386,Mennecy,NA,NA,13390,22280,32940,0.88,7380,11550,15150,18730,25700,30270,35840,44420,6,7.7,0.356,77.8,72.3,2.9,2.6,19.5,2.7,0
913860103,Mennecy Sud,91386,Mennecy,75,12.2,18020,26250,35430,0.66,10960,16450,19760,22890,29410,33130,38160,46700,4.3,5.3,0.305,78.9,74.4,2,2.5,18.8,2.3,1
